16.1156,108.230878
16.115602,108.23088
16.115604,108.230882
16.115606,108.230884
16.115608,108.230886
16.11561,108.230888
16.115612,108.23089
16.115614,108.230892
16.115616,108.230894
16.115618,108.230896
16.11562,108.230898
16.115622,108.2309
16.115624,108.230902
16.115626,108.230904
16.115628,108.230906
16.11563,108.230908
16.115632,108.23091
16.115634,108.230912
16.115636,108.230914
16.115638,108.230916
16.11564,108.230918
16.115642,108.23092
16.115644,108.230922
16.115646,108.230924
16.115648,108.230926
16.11565,108.230928
16.115652,108.23093
16.115654,108.230932
16.115656,108.230934
16.115658,108.230936
16.11566,108.230938
16.115662,108.23094
16.115664,108.230942
16.115666,108.230944
16.115668,108.230946
16.11567,108.230948
16.115672,108.23095
16.115674,108.230952
16.115676,108.230954
16.115678,108.230956
16.11568,108.230958
16.115682,108.23096
16.115684,108.230962
16.115686,108.230964
16.115688,108.230966
16.11569,108.230968
16.115692,108.23097
16.115694,108.230972
16.115696,108.230974
16.115698,108.230976
16.1157,108.230978
16.115702,108.23098
16.115704,108.230982
16.115706,108.230984
16.115708,108.230986
16.11571,108.230988
16.115712,108.23099
16.115714,108.230992
16.115716,108.230994
16.115718,108.230996
16.11572,108.230998
16.115722,108.231
16.115724,108.231002
16.115726,108.231004
16.115728,108.231006
16.11573,108.231008
16.115732,108.23101
16.115734,108.231012
16.115736,108.231014
16.115738,108.231016
16.11574,108.231018
16.115742,108.23102
16.115744,108.231022
16.115746,108.231024
16.115748,108.231026
16.11575,108.231028
16.115752,108.23103
16.115754,108.231032
16.115756,108.231034
16.115758,108.231036
16.11576,108.231038
16.115762,108.23104
16.115764,108.231042
16.115766,108.231044
16.115768,108.231046
16.11577,108.231048
16.115772,108.23105
16.115774,108.231052
16.115776,108.231054
16.115778,108.231056
16.11578,108.231058
16.115782,108.23106
16.115784,108.231062
16.115786,108.231064
16.115788,108.231066
16.11579,108.231068
16.115792,108.23107
16.115794,108.231072
16.115796,108.231074
16.115798,108.231076
16.1158,108.231078
16.115802,108.23108
16.115804,108.231082
16.115806,108.231084
16.115808,108.231086
16.11581,108.231088
16.115812,108.23109
16.115814,108.231092
16.115816,108.231094
16.115818,108.231096
16.11582,108.231098
16.115822,108.2311
16.115824,108.231102
16.115826,108.231104
16.115828,108.231106
16.11583,108.231108
16.115832,108.23111
16.115834,108.231112
16.115836,108.231114
16.115838,108.231116
16.11584,108.231118
16.115842,108.23112
16.115844,108.231122
16.115846,108.231124
16.115848,108.231126
16.11585,108.231128
16.115852,108.23113
16.115854,108.231132
16.115856,108.231134
16.115858,108.231136
16.11586,108.231138
16.115862,108.23114
16.115864,108.231142
16.115866,108.231144
16.115868,108.231146
16.11587,108.231148
16.115872,108.23115
16.115874,108.231152
16.115876,108.231154
16.115878,108.231156
16.11588,108.231158
16.115882,108.23116
16.115884,108.231162
16.115886,108.231164
16.115888,108.231166
16.11589,108.231168
16.115892,108.23117
16.115894,108.231172
16.115896,108.231174
16.115898,108.231176
16.1159,108.231178
16.115902,108.23118
16.115904,108.231182
16.115906,108.231184
16.115908,108.231186
16.11591,108.231188
16.115912,108.23119
16.115914,108.231192
16.115916,108.231194
16.115918,108.231196
16.11592,108.231198
16.115922,108.2312
16.115924,108.231202
16.115926,108.231204
16.115928,108.231206
16.11593,108.231208
16.115932,108.23121
16.115934,108.231212
16.115936,108.231214
16.115938,108.231216
16.11594,108.231218
16.115942,108.23122
16.115944,108.231222
16.115946,108.231224
16.115948,108.231226
16.11595,108.231228
16.115952,108.23123
16.115954,108.231232
16.115956,108.231234
16.115958,108.231236
16.11596,108.231238
16.115962,108.23124
16.115964,108.231242
16.115966,108.231244
16.115968,108.231246
16.11597,108.231248
16.115972,108.23125
16.115974,108.231252
16.115976,108.231254
16.115978,108.231256
16.11598,108.231258
16.115982,108.23126
16.115984,108.231262
16.115986,108.231264
16.115988,108.231266
16.11599,108.231268
16.115992,108.23127
16.115994,108.231272
16.115996,108.231274
16.115998,108.231276
16.116,108.231278
16.116002,108.23128
16.116004,108.231282
16.116006,108.231284
16.116008,108.231286
16.11601,108.231288
16.116012,108.23129
16.116014,108.231292
16.116016,108.231294
16.116018,108.231296
16.11602,108.231298
16.116022,108.2313
16.116024,108.231302
16.116026,108.231304
16.116028,108.231306
16.11603,108.231308
16.116032,108.23131
16.116034,108.231312
16.116036,108.231314
16.116038,108.231316
16.11604,108.231318
16.116042,108.23132
16.116044,108.231322
16.116046,108.231324
16.116048,108.231326
16.11605,108.231328
16.116052,108.23133
16.116054,108.231332
16.116056,108.231334
16.116058,108.231336
16.11606,108.231338
16.116062,108.23134
16.116064,108.231342
16.116066,108.231344
16.116068,108.231346
16.11607,108.231348
16.116072,108.23135
16.116074,108.231352
16.116076,108.231354
16.116078,108.231356
16.11608,108.231358
16.116082,108.23136
16.116084,108.231362
16.116086,108.231364
16.116088,108.231366
16.11609,108.231368
16.116092,108.23137
16.116094,108.231372
16.116096,108.231374
16.116098,108.231376
16.1161,108.231378
16.116102,108.23138
16.116104,108.231382
16.116106,108.231384
16.116108,108.231386
16.11611,108.231388
16.116112,108.23139
16.116114,108.231392
16.116116,108.231394
16.116118,108.231396
16.11612,108.231398
16.116122,108.2314
16.116124,108.231402
16.116126,108.231404
16.116128,108.231406
16.11613,108.231408
16.116132,108.23141
16.116134,108.231412
16.116136,108.231414
16.116138,108.231416
16.11614,108.231418
16.116142,108.23142
16.116144,108.231422
16.116146,108.231424
16.116148,108.231426
16.11615,108.231428
16.116152,108.23143
16.116154,108.231432
16.116156,108.231434
16.116158,108.231436
16.11616,108.231438
16.116162,108.23144
16.116164,108.231442
16.116166,108.231444
16.116168,108.231446
16.11617,108.231448
16.116172,108.23145
16.116174,108.231452
16.116176,108.231454
16.116178,108.231456
16.11618,108.231458
16.116182,108.23146
16.116184,108.231462
16.116186,108.231464
16.116188,108.231466
16.11619,108.231468
16.116192,108.23147
16.116194,108.231472
16.116196,108.231474
16.116198,108.231476
16.1162,108.231478
16.116202,108.23148
16.116204,108.231482
16.116206,108.231484
16.116208,108.231486
16.11621,108.231488
16.116212,108.23149
16.116214,108.231492
16.116216,108.231494
16.116218,108.231496
16.11622,108.231498
16.116222,108.2315
16.116224,108.231502
16.116226,108.231504
16.116228,108.231506
16.11623,108.231508
16.116232,108.23151
16.116234,108.231512
16.116236,108.231514
16.116238,108.231516
16.11624,108.231518
16.116242,108.23152
16.116244,108.231522
16.116246,108.231524
16.116248,108.231526
16.11625,108.231528
16.116252,108.23153
16.116254,108.231532
16.116256,108.231534
16.116258,108.231536
16.11626,108.231538
16.116262,108.23154
16.116264,108.231542
16.116266,108.231544
16.116268,108.231546
16.11627,108.231548
16.116272,108.23155
16.116274,108.231552
16.116276,108.231554
16.116278,108.231556
16.11628,108.231558
16.116282,108.23156
16.116284,108.231562
16.116286,108.231564
16.116288,108.231566
16.11629,108.231568
16.116292,108.23157
16.116294,108.231572
16.116296,108.231574
16.116298,108.231576
16.1163,108.231578
16.116302,108.23158
16.116304,108.231582
16.116306,108.231584
16.116308,108.231586
16.11631,108.231588
16.116312,108.23159
16.116314,108.231592
16.116316,108.231594
16.116318,108.231596
16.11632,108.231598
16.116322,108.2316
16.116324,108.231602
16.116326,108.231604
16.116328,108.231606
16.11633,108.231608
16.116332,108.23161
16.116334,108.231612
16.116336,108.231614
16.116338,108.231616
16.11634,108.231618
16.116342,108.23162
16.116344,108.231622
16.116346,108.231624
16.116348,108.231626
16.11635,108.231628
16.116352,108.23163
16.116354,108.231632
16.116356,108.231634
16.116358,108.231636
16.11636,108.231638
16.116362,108.23164
16.116364,108.231642
16.116366,108.231644
16.116368,108.231646
16.11637,108.231648
16.116372,108.23165
16.116374,108.231652
16.116376,108.231654
16.116378,108.231656
16.11638,108.231658
16.116382,108.23166
16.116384,108.231662
16.116386,108.231664
16.116388,108.231666
16.11639,108.231668
16.116392,108.23167
16.116394,108.231672
16.116396,108.231674
16.116398,108.231676
16.1164,108.231678
16.116402,108.23168
16.116404,108.231682
16.116406,108.231684
16.116408,108.231686
16.11641,108.231688
16.116412,108.23169
16.116414,108.231692
16.116416,108.231694
16.116418,108.231696
16.11642,108.231698
16.116422,108.2317
16.116424,108.231702
16.116426,108.231704
16.116428,108.231706
16.11643,108.231708
16.116432,108.23171
16.116434,108.231712
16.116436,108.231714
16.116438,108.231716
16.11644,108.231718
16.116442,108.23172
16.116444,108.231722
16.116446,108.231724
16.116448,108.231726
16.11645,108.231728
16.116452,108.23173
16.116454,108.231732
16.116456,108.231734
16.116458,108.231736
16.11646,108.231738
16.116462,108.23174
16.116464,108.231742
16.116466,108.231744
16.116468,108.231746
16.11647,108.231748
16.116472,108.23175
16.116474,108.231752
16.116476,108.231754
16.116478,108.231756
16.11648,108.231758
16.116482,108.23176
16.116484,108.231762
16.116486,108.231764
16.116488,108.231766
16.11649,108.231768
16.116492,108.23177
16.116494,108.231772
16.116496,108.231774
16.116498,108.231776
16.1165,108.231778
16.116502,108.23178
16.116504,108.231782
16.116506,108.231784
16.116508,108.231786
16.11651,108.231788
16.116512,108.23179
16.116514,108.231792
16.116516,108.231794
16.116518,108.231796
16.11652,108.231798
16.116522,108.2318
16.116524,108.231802
16.116526,108.231804
16.116528,108.231806
16.11653,108.231808
16.116532,108.23181
16.116534,108.231812
16.116536,108.231814
16.116538,108.231816
16.11654,108.231818
16.116542,108.23182
16.116544,108.231822
16.116546,108.231824
16.116548,108.231826
16.11655,108.231828
16.116552,108.23183
16.116554,108.231832
16.116556,108.231834
16.116558,108.231836
16.11656,108.231838
16.116562,108.23184
16.116564,108.231842
16.116566,108.231844
16.116568,108.231846
16.11657,108.231848
16.116572,108.23185
16.116574,108.231852
16.116576,108.231854
16.116578,108.231856
16.11658,108.231858
16.116582,108.23186
16.116584,108.231862
16.116586,108.231864
16.116588,108.231866
16.11659,108.231868
16.116592,108.23187
16.116594,108.231872
16.116596,108.231874
16.116598,108.231876
16.1166,108.231878
16.116602,108.23188
16.116604,108.231882
16.116606,108.231884
16.116608,108.231886
16.11661,108.231888
16.116612,108.23189
16.116614,108.231892
16.116616,108.231894
16.116618,108.231896
16.11662,108.231898
16.116622,108.2319
16.116624,108.231902
16.116626,108.231904
16.116628,108.231906
16.11663,108.231908
16.116632,108.23191
16.116634,108.231912
16.116636,108.231914
16.116638,108.231916
16.11664,108.231918
16.116642,108.23192
16.116644,108.231922
16.116646,108.231924
16.116648,108.231926
16.11665,108.231928
16.116652,108.23193
16.116654,108.231932
16.116656,108.231934
16.116658,108.231936
16.11666,108.231938
16.116662,108.23194
16.116664,108.231942
16.116666,108.231944
16.116668,108.231946
16.11667,108.231948
16.116672,108.23195
16.116674,108.231952
16.116676,108.231954
16.116678,108.231956
16.11668,108.231958
16.116682,108.23196
16.116684,108.231962
16.116686,108.231964
16.116688,108.231966
16.11669,108.231968
16.116692,108.23197
16.116694,108.231972
16.116696,108.231974
16.116698,108.231976
16.1167,108.231978
16.116702,108.23198
16.116704,108.231982
16.116706,108.231984
16.116708,108.231986
16.11671,108.231988
16.116712,108.23199
16.116714,108.231992
16.116716,108.231994
16.116718,108.231996
16.11672,108.231998
16.116722,108.232
16.116724,108.232002
16.116726,108.232004
16.116728,108.232006
16.11673,108.232008
16.116732,108.23201
16.116734,108.232012
16.116736,108.232014
16.116738,108.232016
16.11674,108.232018
16.116742,108.23202
16.116744,108.232022
16.116746,108.232024
16.116748,108.232026
16.11675,108.232028
16.116752,108.23203
16.116754,108.232032
16.116756,108.232034
16.116758,108.232036
16.11676,108.232038
16.116762,108.23204
16.116764,108.232042
16.116766,108.232044
16.116768,108.232046
16.11677,108.232048
16.116772,108.23205
16.116774,108.232052
16.116776,108.232054
16.116778,108.232056
16.11678,108.232058
16.116782,108.23206
16.116784,108.232062
16.116786,108.232064
16.116788,108.232066
16.11679,108.232068
16.116792,108.23207
16.116794,108.232072
16.116796,108.232074
16.116798,108.232076
16.1168,108.232078
16.116802,108.23208
16.116804,108.232082
16.116806,108.232084
16.116808,108.232086
16.11681,108.232088
16.116812,108.23209
16.116814,108.232092
16.116816,108.232094
16.116818,108.232096
16.11682,108.232098
16.116822,108.2321
16.116824,108.232102
16.116826,108.232104
16.116828,108.232106
16.11683,108.232108
16.116832,108.23211
16.116834,108.232112
16.116836,108.232114
16.116838,108.232116
16.11684,108.232118
16.116842,108.23212
16.116844,108.232122
16.116846,108.232124
16.116848,108.232126
16.11685,108.232128
16.116852,108.23213
16.116854,108.232132
16.116856,108.232134
16.116858,108.232136
16.11686,108.232138
16.116862,108.23214
16.116864,108.232142
16.116866,108.232144
16.116868,108.232146
16.11687,108.232148
16.116872,108.23215
16.116874,108.232152
16.116876,108.232154
16.116878,108.232156
16.11688,108.232158
16.116882,108.23216
16.116884,108.232162
16.116886,108.232164
16.116888,108.232166
16.11689,108.232168
16.116892,108.23217
16.116894,108.232172
16.116896,108.232174
16.116898,108.232176
16.1169,108.232178
16.116902,108.23218
16.116904,108.232182
16.116906,108.232184
16.116908,108.232186
16.11691,108.232188
16.116912,108.23219
16.116914,108.232192
16.116916,108.232194
16.116918,108.232196
16.11692,108.232198
16.116922,108.2322
16.116924,108.232202
16.116926,108.232204
16.116928,108.232206
16.11693,108.232208
16.116932,108.23221
16.116934,108.232212
16.116936,108.232214
16.116938,108.232216
16.11694,108.232218
16.116942,108.23222
16.116944,108.232222
16.116946,108.232224
16.116948,108.232226
16.11695,108.232228
16.116952,108.23223
16.116954,108.232232
16.116956,108.232234
16.116958,108.232236
16.11696,108.232238
16.116962,108.23224
16.116964,108.232242
16.116966,108.232244
16.116968,108.232246
16.11697,108.232248
16.116972,108.23225
16.116974,108.232252
16.116976,108.232254
16.116978,108.232256
16.11698,108.232258
16.116982,108.23226
16.116984,108.232262
16.116986,108.232264
16.116988,108.232266
16.11699,108.232268
16.116992,108.23227
16.116994,108.232272
16.116996,108.232274
16.116998,108.232276
16.117,108.232278
16.117002,108.23228
16.117004,108.232282
16.117006,108.232284
16.117008,108.232286
16.11701,108.232288
16.117012,108.23229
16.117014,108.232292
16.117016,108.232294
16.117018,108.232296
16.11702,108.232298
16.117022,108.2323
16.117024,108.232302
16.117026,108.232304
16.117028,108.232306
16.11703,108.232308
16.117032,108.23231
16.117034,108.232312
16.117036,108.232314
16.117038,108.232316
16.11704,108.232318
16.117042,108.23232
16.117044,108.232322
16.117046,108.232324
16.117048,108.232326
16.11705,108.232328
16.117052,108.23233
16.117054,108.232332
16.117056,108.232334
16.117058,108.232336
16.11706,108.232338
16.117062,108.23234
16.117064,108.232342
16.117066,108.232344
16.117068,108.232346
16.11707,108.232348
16.117072,108.23235
16.117074,108.232352
16.117076,108.232354
16.117078,108.232356
16.11708,108.232358
16.117082,108.23236
16.117084,108.232362
16.117086,108.232364
16.117088,108.232366
16.11709,108.232368
16.117092,108.23237
16.117094,108.232372
16.117096,108.232374
16.117098,108.232376
16.1171,108.232378
16.117102,108.23238
16.117104,108.232382
16.117106,108.232384
16.117108,108.232386
16.11711,108.232388
16.117112,108.23239
16.117114,108.232392
16.117116,108.232394
16.117118,108.232396
16.11712,108.232398
16.117122,108.2324
16.117124,108.232402
16.117126,108.232404
16.117128,108.232406
16.11713,108.232408
16.117132,108.23241
16.117134,108.232412
16.117136,108.232414
16.117138,108.232416
16.11714,108.232418
16.117142,108.23242
16.117144,108.232422
16.117146,108.232424
16.117148,108.232426
16.11715,108.232428
16.117152,108.23243
16.117154,108.232432
16.117156,108.232434
16.117158,108.232436
16.11716,108.232438
16.117162,108.23244
16.117164,108.232442
16.117166,108.232444
16.117168,108.232446
16.11717,108.232448
16.117172,108.23245
16.117174,108.232452
16.117176,108.232454
16.117178,108.232456
16.11718,108.232458
16.117182,108.23246
16.117184,108.232462
16.117186,108.232464
16.117188,108.232466
16.11719,108.232468
16.117192,108.23247
16.117194,108.232472
16.117196,108.232474
16.117198,108.232476
16.1172,108.232478
16.117202,108.23248
16.117204,108.232482
16.117206,108.232484
16.117208,108.232486
16.11721,108.232488
16.117212,108.23249
16.117214,108.232492
16.117216,108.232494
16.117218,108.232496
16.11722,108.232498
16.117222,108.2325
16.117224,108.232502
16.117226,108.232504
16.117228,108.232506
16.11723,108.232508
16.117232,108.23251
16.117234,108.232512
16.117236,108.232514
16.117238,108.232516
16.11724,108.232518
16.117242,108.23252
16.117244,108.232522
16.117246,108.232524
16.117248,108.232526
16.11725,108.232528
16.117252,108.23253
16.117254,108.232532
16.117256,108.232534
16.117258,108.232536
16.11726,108.232538
16.117262,108.23254
16.117264,108.232542
16.117266,108.232544
16.117268,108.232546
16.11727,108.232548
16.117272,108.23255
16.117274,108.232552
16.117276,108.232554
16.117278,108.232556
16.11728,108.232558
16.117282,108.23256
16.117284,108.232562
16.117286,108.232564
16.117288,108.232566
16.11729,108.232568
16.117292,108.23257
16.117294,108.232572
16.117296,108.232574
16.117298,108.232576
16.1173,108.232578
16.117302,108.23258
16.117304,108.232582
16.117306,108.232584
16.117308,108.232586
16.11731,108.232588
16.117312,108.23259
16.117314,108.232592
16.117316,108.232594
16.117318,108.232596
16.11732,108.232598
16.117322,108.2326
16.117324,108.232602
16.117326,108.232604
16.117328,108.232606
16.11733,108.232608
16.117332,108.23261
16.117334,108.232612
16.117336,108.232614
16.117338,108.232616
16.11734,108.232618
16.117342,108.23262
16.117344,108.232622
16.117346,108.232624
16.117348,108.232626
16.11735,108.232628
16.117352,108.23263
16.117354,108.232632
16.117356,108.232634
16.117358,108.232636
16.11736,108.232638
16.117362,108.23264
16.117364,108.232642
16.117366,108.232644
16.117368,108.232646
16.11737,108.232648
16.117372,108.23265
16.117374,108.232652
16.117376,108.232654
